question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Tumanga qarshi chiroqlarni qorong'i vaqtda yo'lning yoritilmagan qismlarida uzoqni yorituvchi chiroqlar bilan birga qo'lllash mumkinmi?,Туманга қарши чироқларни қоронғи вақтда йўлнинг ёритилмаган қисмларида узоқни ёритувчи чироқлар билан бирга қўлллаш мумкинми?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Sekinlashish bo'lagi bo'lgan yo'llarda burilmoqchi bo'lgan haydovchi qachon tezlikni kamaytirishi lozim?,Секинлашиш бўлаги бўлган йўлларда бурилмоқчи бўлган ҳайдовчи қачон тезликни камайтириши лозим?,"{""Sekinlashish bo'lagi o'tguncha"",""Sekinlashish bo'lagiga o'tgach""}","{""Секинлашиш бўлаги ўтгунча"",""Секинлашиш бўлагига ўтгач""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
"G'ildiraklarni yo'l bilan ilashishi yo'qolganda (kuchli yomg'ir, sel yoki suv toshgan yo'l qismlari) haydovchi:","Ғилдиракларни йўл билан илашиши йўқолганда (кучли ёмғир, сел ёки сув тошган йўл қисмлари) ҳайдовчи:","{""Tezlikni oshirishi lozim"",""Tormoz tepkisini keskin bosish bilan tezlikni kamaytirishi lozim"",""Dvigatel bilan tormozlash orqali tezlikni kamaytirishi lozim""}","{""Тезликни ошириши лозим"",""Тормоз тепкисини кескин босиш билан тезликни камайтириши лозим"",""Двигател билан тормозлаш орқали тезликни камайтириши лозим""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu belgilardan qaysi biri-bir yoki bir necha bo'laklarda harakatlanish yo'nalishi qaraama-qarshi tomonga o'zgarishi mumkin bo'lgan yo'l qismining boshlanishini bildiradi?,Ушбу белгилардан қайси бири-бир ёки бир неча бўлакларда ҳаракатланиш йўналиши қараама-қарши томонга ўзгариши мумкин бўлган йўл қисмининг бошланишини билдиради?,"{""A"",""B"",""V""}","{""А"",""Б"",""В""}",2,https://ptest.uz/images/5af25c33-81bf-49a1-a928-bc77425d1c2b.webp,Bilet 41-50,300,,,,
Ko'rsatilgan qaysi belgi yo'lning o'ta sirpanchiq bo'lgan qismini bildiradi?,Кўрсатилган қайси белги йўлнинг ўта сирпанчиқ бўлган қисмини билдиради?,"{""A"",""A va B"",""V""}","{""А"",""А ва Б"",""В""}",2,https://ptest.uz/images/ac54382a-74ce-42fb-8b2b-23ad55c7d2c2.webp,Bilet 41-50,300,,,,
Chorrahada qaysi avtomobil yo'l berishi kerak?,Чорраҳада қайси автомобил йўл бериши керак?,"{""Ko'k avtomobil"",""Qizil avtomobil""}","{""Кўк автомобил"",""Қизил автомобил""}",1,https://ptest.uz/images/d052d01e-4f9c-48fb-9ee6-1cd0bae5cbab.webp,Bilet 41-50,300,,,,
"Chap qo'lni yonga cho'zish yoki o'ng qo'lni tirsakdan to'g'ri burchak ostida bukib, yuqoriga ko'tarish ishorasi nimani bildiradi?","Чап қўлни ёнга чўзиш ёки ўнг қўлни тирсакдан тўғри бурчак остида букиб, юқорига кўтариш ишораси нимани билдиради?","{""Chapga burilishni yoki qayrilib olishni"",""O'ngga burilish yoki qayrilib olishni"",""To'xtashni""}","{""Чапга бурилишни ёки қайрилиб олишни"",""Ўнгга бурилиш ёки қайрилиб олишни"",""Тўхташни""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Qattiq ulagichda shatakka olingan avtobusda yoki trolleybusda odam tashishga ruxsat yetiladimi?,Қаттиқ улагичда шатакка олинган автобусда ёки троллейбусда одам ташишга рухсат етиладими?,"{""Taqiqlanadi"",""Ruxsat etiladi""}","{""Таъқиқланади"",""Рухсат этилади""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Avtomobilni qanday boshqarish usuli yonilg'i sarfini tejaydi?,Автомобилни қандай бошқариш усули ёнилғи сарфини тежайди?,"{""Shiddat bilan tezlanish va ohista sekinlashish bilan"",""Ohista (ravon) tezlanish va shiddat bilan sekinlashish bilan"",""Ohista (ravon) tezlanish va ohista sekinlashish bilan""}","{""Шиддат билан тезланиш ва оҳиста секинлашиш билан"",""Оҳиста (равон) тезланиш ва шиддат билан секинлашиш билан"",""Оҳиста (равон) тезланиш ва оҳиста секинлашиш билан""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Venoz qon ketish alomatlarini ko'rsating:,Веноз қон кетиш аломатларини кўрсатинг:,"{""Qon tomirlaridan pushti rangli qon kuchli pulsatsiya bilan otilib chiqadi"",""Qon tomirlaridan to'q qizil rangdagi qon sizib oqib chiqadi"",""Mayda qon tomirlaridan ichki azolarga qon sizib oqib qichadi""}","{""Қон томирларидан пушти рангли қон кучли пулсация билан отилиб чиқади"",""Қон томирларидан тўқ қизил рангдаги қон сизиб оқиб чиқади"",""Майда қон томирларидан ички аъзоларга қон сизиб оқиб қичади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Agar biror-bir to'siq sababli qarama-qarshi yo'nalishlarda harakatlanish qiyin bo'lsa kim yo'l berishi kerak?,Агар бирор-бир тўсиқ сабабли қарама-қарши йўналишларда ҳаракатланиш қийин бўлса ким йўл бериши керак?,"{""To'siq bo'lmagan tomondagi haydovchi"",""To'siq o'z tomonida bo'lgan haydovchi""}","{""Тўсиқ бўлмаган томондаги ҳайдовчи"",""Тўсиқ ўз томонида бўлган ҳайдовчи""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Arterial qon kelish alomatlarini ko'rsating,Артериал қон келиш аломатларини кўрсатинг,"{""Qon tomirlaridan pushti rangli kuchli pulsatsiya bilan otilib chiqadi"",""Qon tomirlaridan to'q qizil rangdagi qon sizib oqib chiqadi"",""Mayda qon tomirlaridan ichki azolarga qonning oqib chiqishi kuzatiladi""}","{""Қон томирларидан пушти рангли кучли пулсация билан отилиб чиқади"",""Қон томирларидан тўқ қизил рангдаги қон сизиб оқиб чиқади"",""Майда қон томирларидан ички аъзоларга қоннинг оқиб чиқиши кузатилади""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Yengil avtomobil tirkamasi burilishda qanday traektoriya bo'yicha harakatlanadi?,Енгил автомобил тиркамаси бурилишда қандай траектория бўйича ҳаракатланади?,"{""Burilish markaziga nisbatan avtomobil traektoriyasidan tashqarida"",""Avtomobil burilish traektoriyasi bo'yicha"",""Burilish markaziga nisbatan avtomobil traektoriyasidan ichkarida""}","{""Бурилиш марказига нисбатан автомобил траекториясидан ташқарида"",""Автомобил бурилиш траекторияси бўйича"",""Бурилиш марказига нисбатан автомобил траекториясидан ичкарида""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu holatda qaysi transport vositasi yo'l berishi kerak?,Ушбу ҳолатда қайси транспорт воситаси йўл бериши керак?,"{""Yengil avtomobil"",""Yuk avtomobil""}","{""Енгил автомобиль"",""Юк автомобиль""}",1,https://ptest.uz/images/26f6f1da-d15a-4a64-ad08-2f36d9031de6.webp,Bilet 41-50,300,,,,
Qaysi belgi temir yo'l kesishmasini to'suvchi moslama bilan jihozlanganligi haqida ogohlantiradi?,Қайси белги темир йўл кесишмасини тўсувчи мослама билан жиҳозланганлиги ҳақида огоҳлантиради?,"{""A"",""B"",""C"",""D""}","{""A"",""B"",""C"",""D""}",2,https://ptest.uz/images/183e9693-094b-4d05-b5a2-2e0468a643d1.webp,Bilet 41-50,300,,,,
"""Imtiyoz"" atamasiga tegishli tarifni ko'rsating","""Имтиёз"" атамасига тегишли таърифни кўрсатинг","{""Yo'l harakati qatnashchilariga nisbatan imtiyozi bo'lgan boshqa yo'l harakati qatnashchisining harakat yo'nalishi yoki tezligini o'zgartirishga majbur yetishimumkin bo'lgan hollarda harakatni davom mumkin bo'lgan hollarda harakatni davom yettirmasligini yoki boshlamasligini, biror-bir manyovr bajarishi mumkin yemasligini bildiruvchi talab"",""Mo'ljallangan yo'nalishda boshqa yo'l harakati qatnashchilariga nisbatan oldin harakatlanish huquqi""}","{""Йўл ҳаракати қатнашчиларига нисбатан имтиёзи бўлган бошқа йўл ҳаракати қатнашчисининг ҳаракат йўналиши ёки тезлигини ўзгартиришга мажбур етишимумкин бўлган ҳолларда ҳаракатни давом мумкин бўлган ҳолларда ҳаракатни давом еттирмаслигини ёки бошламаслигини, бирор-бир манёвр бажариши мумкин емаслигини билдирувчи талаб"",""Мўлжалланган йўналишда бошқа йўл ҳаракати қатнашчиларига нисбатан олдин ҳаракатланиш ҳуқуқи""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
44- BILET Mexanik transport vositasi – bu ...,44- BILET Механик транспорт воситаси – бу ...,"{""Odamlarni, yuklarni tashishga yoki maxsus ishlarni bajarishga mo'ljallangan qurilma"",""Mexanik transport vositasi tarkibida harakatlanishga mo'ljallangan, dvigatel bilan jihozlanmagan transport vositasi. Bu atama yarim tirkama va uzaytirilgan tirkama va uzaytiriladigan tirkamalarga ham taaduqlidir"",""Dvigatel bilan harakatga keltiriladigan transportvositasi (mopeddan tashqari). Bu atama barcha traktor va o'ziyurar moslamalarga ham taalluqlidir""}","{""Одамларни, юкларни ташишга ёки махсус ишларни бажаришга мўлжалланган қурилма"",""Механик транспорт воситаси таркибида ҳаракатланишга мўлжалланган, двигател билан жиҳозланмаган транспорт воситаси. Бу атама ярим тиркама ва узайтирилган тиркама ва узайтириладиган тиркамаларга ҳам таадуқлидир"",""Двигател билан ҳаракатга келтириладиган транспортвоситаси (мопеддан ташқари). Бу атама барча трактор ва ўзиюрар мосламаларга ҳам тааллуқлидир""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu belgi nimani bildiradi?,Ушбу белги нимани билдиради?,"{""Oldinda tik balandlik borligini"",""Oldinda ko'tarma ko'prik borligini"",""Suniy yo'l noteksligini""}","{""Олдинда тик баландлик борлигини"",""Олдинда кўтарма кўприк борлигини"",""Сунъий йўл нотекслигини""}",2,https://ptest.uz/images/8dbc7493-3cef-438c-8173-a4410744b56a.webp,Bilet 41-50,300,,,,
Qaysi yo'l belgilari yo'lning tor qismida haydovchiga ustunlik beradi?,Қайси йўл белгилари йўлнинг тор қисмида ҳайдовчига устунлик беради?,"{""Faqat B"",""A va B"",""Faqat D"",""Faqat C""}","{""Фақат Б"",""А ва Б"",""Фақат Д"",""Фақат C""}",2,https://ptest.uz/images/b761d042-1a3f-4b57-944d-0729027648e7.webp,Bilet 41-50,300,,,,
Yo'lning xavfli burilishlarida oldingi uzatmali avtomobilning orqa o'qi yon tomonga sirpanganda siz qanday harakat qilasiz?,Йўлнинг хавфли бурилишларида олдинги узатмали автомобилнинг орқа ўқи ён томонга сирпанганда сиз қандай ҳаракат қиласиз?,"{""Gaz berishni kamaytirib rul chambaragi bilan boshqaruvni barqarorlashtirasiz"",""Tormozlab turib rul chambaragini sirpangan tomonga burasiz"",""Gaz pedalini ohista bosib, avtomobilni rul chambaragini to'g'rilab, avtomobilni sirpanishdan olib chiqib ketasiz"",""Gaz pedalini ko'proq bosib rul chambaragini o'zgartirmasdan sirpanishdan olib chiqasiz""}","{""Газ беришни камайтириб рул чамбараги билан бошқарувни барқарорлаштирасиз"",""Тормозлаб туриб рул чамбарагини сирпанган томонга бурасиз"",""Газ педалини оҳиста босиб, автомобилни рул чамбарагини тўғрилаб, автомобилни сирпанишдан олиб чиқиб кетасиз"",""Газ педалини кўпроқ босиб рул чамбарагини ўзгартирмасдан сирпанишдан олиб чиқасиз""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Yengil avtomobilga qaysi yo'nalishlarda harakatlanishga ruxsat yetiladi?,Енгил автомобилга қайси йўналишларда ҳаракатланишга рухсат етилади?,"{""Faqat to'g'riga"",""Faqat o'ngga va chapga"",""Istalgan yo'nalishda""}","{""Фақат тўғрига"",""Фақат ўнгга ва чапга"",""Исталган йўналишда""}",2,https://ptest.uz/images/958b8ca6-c187-4658-8246-b23cedd8e08f.webp,Bilet 41-50,300,,,,
Ushbu holatda ko'k avtomobil haydovchisi kimga yo'l berishi lozim?,Ушбу ҳолатда кўк автомобил ҳайдовчиси кимга йўл бериши лозим?,"{""Faqat avtobusga"",""Hech kimga"",""Faqat yengil avtomobilga""}","{""Фақат автобусга"",""Ҳеч кимга"",""Фақат енгил автомобилга""}",1,https://ptest.uz/images/65c94d04-fb71-4872-bf1a-fe477d9240c5.webp,Bilet 41-50,300,,,,
Aholi punktlaridan tashqarida tirkamali yuk avtomobillari qanday yuqori tezlik bilan harakatlanishi mumkin?,Аҳоли пунктларидан ташқарида тиркамали юк автомобиллари қандай юқори тезлик билан ҳаракатланиши мумкин?,"{""80 km/s"",""70 km/s"",""90 km/s"",""60 km/s""}","{""80 км/с"",""70 км/с"",""90 км/с"",""60 км/с""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Yondosh hudud bu - ...,Ёндош ҳудуд бу - ...,"{""Bevosita yo'lga tutashgan va transport vositalari o'tib ketishi uchun mo'ljallanmagan hudud (hovlilar, turar joy dahalari avtomobil to'xtab turish joylari, yonilg'i quyish shaxobchalari, korxona va shunga o'xshashlar)."",""Yo'llarning o'zaro bir sathda kesishadigan, tutashadigan va ayriladigan joyi"",""Yo'lning relssiz transport vositalari harakati uchun mo'ljallangan qismi""}","{""Бевосита йўлга туташган ва транспорт воситалари ўтиб кетиши учун мўлжалланмаган ҳудуд (ҳовлилар, турар жой даҳалари автомобил тўхтаб туриш жойлари, ёнилғи қуйиш шахобчалари, корхона ва шунга ўхшашлар)."",""Йўлларнинг ўзаро бир сатҳда кесишадиган, туташадиган ва айриладиган жойи"",""Йўлнинг релссиз транспорт воситалари ҳаракати учун мўлжалланган қисми""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Tezlik ortishi bilan haydovchining ko'rish maydoni qanday o'zgaradi?,Тезлик ортиши билан ҳайдовчининг кўриш майдони қандай ўзгаради?,"{""Kengayadi"",""O'zgarmaydi"",""Torayadi""}","{""Кенгаяди"",""Ўзгармайди"",""Тораяди""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu yo'l belgisi nimani bildiradi?,Ушбу йўл белгиси нимани билдиради?,"{""Xafli yuk tashiyotgan transport vositalari harakatini taqiqlaydi"",""Og'ir yuk tashiyotgan transport vositalari harakatini taqiqlaydi"",""Portlovchi va tez alangalanadigan yuk tashiyotgan trasport vositalari harakatini taqiqlaydi""}","{""Хафли юк ташиётган транспорт воситалари ҳаракатини таъқиқлайди"",""Оғир юк ташиётган транспорт воситалари ҳаракатини таъқиқлайди"",""Портловчи ва тез алангаланадиган юк ташиётган траспорт воситалари ҳаракатини таъқиқлайди""}",0,https://ptest.uz/images/0362ddac-d73b-4ebf-bdeb-130490b8b181.webp,Bilet 41-50,300,,,,
Tormoz yo'li deb nimaga aytiladi?,Тормоз йўли деб нимага айтилади?,"{""Haydovchi biron bir xavfni aniqlab, avtomobilni to'liq to'xtaguncha bosib o'tgan masofasi"",""Haydovchi tormoz tepkisini bosgandan to avtomobil to'liq to'xtaguncha bosib o'tilgan masofa""}","{""Ҳайдовчи бирон бир хавфни аниқлаб, автомобилни тўлиқ тўхтагунча босиб ўтган масофаси"",""Ҳайдовчи тормоз тепкисини босгандан то автомобил тўлиқ тўхтагунча босиб ўтилган масофа""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
"Bosh miya jarohatlanganda, miya chayqalganda yoki bo'yin qismi jarohatlanganda birinchi yordam ko'rsatish:","Бош мия жароҳатланганда, мия чайқалганда ёки бўйин қисми жароҳатланганда биринчи ёрдам кўрсатиш:","{""Jarohatlangan odamni qattiq va tekis zambilga solib, bo'yin qismi tagiga qattiq yostiqcha qo'yib, qo'zg'atmasdan, mahkam bog'lab shifoxonaga yuboriladi"",""Jaroxatlangan odamni yonboshlatib yotqizib, bo'yin qismi tagiga qattiq yostiqcha qo'yib, qo'zg'atmasdan, mahkam bog'lab shifoxonaga yuboriladi"",""Jaroxatlangan odamni tinchlantirish, jarohatlangan joy sohasini sovuq suv muz qo'yish yo'llari bilan sovutish og'riqni susaytirish va qon ketishini kamaytirish""}","{""Жароҳатланган одамни қаттиқ ва текис замбилга солиб, бўйин қисми тагига қаттиқ ёстиқча қўйиб, қўзғатмасдан, маҳкам боғлаб шифохонага юборилади"",""Жарохатланган одамни ёнбошлатиб ётқизиб, бўйин қисми тагига қаттиқ ёстиқча қўйиб, қўзғатмасдан, маҳкам боғлаб шифохонага юборилади"",""Жарохатланган одамни тинчлантириш, жароҳатланган жой соҳасини совуқ сув муз қўйиш йўллари билан совутиш оғриқни сусайтириш ва қон кетишини камайтириш""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu tik chiziq nimani bildiradi?,Ушбу тик чизиқ нимани билдиради?,"{""Temir yo'l kesishmasiga yaqinlashganlik haqida"",""Xavfli chorrahaga yaqinlashganlik haqida"",""Yo'lning kichik radiusli burilish, tik nishablik va boshqa xavfli joylarida yo'l to'siqlarining yon yuzalarini bildiradi""}","{""Темир йўл кесишмасига яқинлашганлик ҳақида"",""Хавфли чорраҳага яқинлашганлик ҳақида"",""Йўлнинг кичик радиусли бурилиш, тик нишаблик ва бошқа хавфли жойларида йўл тўсиқларининг ён юзаларини билдиради""}",2,https://ptest.uz/images/fe9c6466-f25b-4b5b-a541-2cbbdec51f4e.webp,Bilet 41-50,300,,,,
M3 toifadagi avtotransport vositalarining boshqaruv qurilmasidagi qanday yeng katta lyuft yig'indisiga yo'l qo'yiladi?,М3 тоифадаги автотранспорт воситаларининг бошқарув қурилмасидаги қандай енг катта люфт йиғиндисига йўл қўйилади?,"{""10 gradus"",""20 gradus"",""25 gradus""}","{""10 градус"",""20 градус"",""25 градус""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu yo'l belgisi qanday maqsadda qo'llaniladi?,Ушбу йўл белгиси қандай мақсадда қўлланилади?,"{""Majburiy tarzda tezlikni kamaytirish uchun"",""To'xtamasdan o'tishni taqiqlaydi"",""Ehtiyot choralarni ko'rish uchun""}","{""Мажбурий тарзда тезликни камайтириш учун"",""Тўхтамасдан ўтишни таъқиқлайди"",""Эҳтиёт чораларни кўриш учун""}",1,https://ptest.uz/images/e2fd572e-fd46-4972-ae91-c42c5cb74833.webp,Bilet 41-50,300,,,,
Yo'l harakati qoidalariga ko'ra yo'l belgilari nechta guruhga bo'linadi,Йўл ҳаракати қоидаларига кўра йўл белгилари нечта гуруҳга бўлинади,"{""5"",""6"",""7""}","{""5"",""6"",""7""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu chorrahada haydovchiga orqaga harakatlanib ko'rsatilgan manyovrni bajarishga ruxsat yetiladimi?,Ушбу чорраҳада ҳайдовчига орқага ҳаракатланиб кўрсатилган манёврни бажаришга рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат этилади"",""Таъқиқланади""}",1,https://ptest.uz/images/2570d80c-3f0a-41b7-84cc-c2733bcdbe6a.webp,Bilet 41-50,300,,,,
"Ushbu belgilardan qaysi biri ""Notekis yo'l"" deb ataladi?","Ушбу белгилардан қайси бири ""Нотекис йўл"" деб аталади?","{""A"",""B"",""C""}","{""A"",""B"",""C""}",2,https://ptest.uz/images/f9c46f14-90df-4673-a8ba-0787fd36d9b4.webp,Bilet 41-50,300,,,,
Haydovchining o'rtacha reaksiya vaqti deb qabul qilingan,Ҳайдовчининг ўртача реаксия вақти деб қабул қилинган,"{""Tahminan 0,2 soniya"",""Tahminan 1 soniya"",""Tahminan 5 soniya""}","{""Таҳминан 0,2 сония"",""Таҳминан 1 сония"",""Таҳминан 5 сония""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
"Qorin bo'shlig'i jarohatlangan odamga ovqat, suv, dori-darmon berishi mumkinmi?","Қорин бўшлиғи жароҳатланган одамга овқат, сув, дори-дармон бериши мумкинми?","{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Mexanik transport vositasi – bu ...,Механик транспорт воситаси – бу ...,"{""Odamlarni, yuklarni tashishga yoki maxsus ishlarni bajarishga mo'ljallangan qurilma"",""Mexanik transport vositasi tarkibida harakatlanishga mo'ljallangan, dvigatel bilan jihozlanmagan transport vositasi. Bu atama yarim tirkama va uzaytirilgan tirkama va uzaytiriladigan tirkamalarga ham taaduqlidir"",""Dvigatel bilan harakatga keltiriladigan transportvositasi (mopeddan tashqari). Bu atama barcha traktor va o'ziyurar moslamalarga ham taalluqlidir""}","{""Одамларни, юкларни ташишга ёки махсус ишларни бажаришга мўлжалланган қурилма"",""Механик транспорт воситаси таркибида ҳаракатланишга мўлжалланган, двигател билан жиҳозланмаган транспорт воситаси. Бу атама ярим тиркама ва узайтирилган тиркама ва узайтириладиган тиркамаларга ҳам таадуқлидир"",""Двигател билан ҳаракатга келтириладиган транспортвоситаси (мопеддан ташқари). Бу атама барча трактор ва ўзиюрар мосламаларга ҳам тааллуқлидир""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
45- BILET Ushbu belgilardan qaysi biri oldinda yo'l qoplamasi ustida suniy notekslik borligi haqida ogohlantiradi?,45- BILET Ушбу белгилардан қайси бири олдинда йўл қопламаси устида сунъий нотекслик борлиги ҳақида огоҳлантиради?,"{""A"",""V"",""S"",""A va S""}","{""А"",""В"",""С"",""А ва С""}",1,https://ptest.uz/images/fedef903-866f-44ad-a6df-7df40845ce77.webp,Bilet 41-50,300,,,,
Aylanma harakatlanish chorrahasida...,Айланма ҳаракатланиш чорраҳасида...,"{""Harakatlanayotgan transport vositalari aylanaga kirib kelayotgan transport vositalariga nisbatan ustunlikka (imtiyozga) ega"",""Harakatlanayotgan transport vositalariga nisbatan aylanaga kirib kelayotgan transport vositalari ustunlikka (imtiyozga) ega""}","{""Ҳаракатланаётган транспорт воситалари айланага кириб келаётган транспорт воситаларига нисбатан устунликка (имтиёзга) эга"",""Ҳаракатланаётган транспорт воситаларига нисбатан айланага кириб келаётган транспорт воситалари устунликка (имтиёзга) эга""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu ko'rsatilgan holatda kim yo'l berishi kerak?,Ушбу кўрсатилган ҳолатда ким йўл бериши керак?,"{""Avtomobil haydovchisi"",""Mototsikl haydovchisi""}","{""Автомобил ҳайдовчиси"",""Мотоцикл ҳайдовчиси""}",1,https://ptest.uz/images/951c097a-7232-4a90-bf36-6d4fb7f3ae8d.webp,Bilet 41-50,300,,,,
Yo'l harakati havfsizligini taminlash,Йўл ҳаракати ҳавфсизлигини таъминлаш,"{""Yo'l transport hodisalarining kelib chiqish sabablarini oldini olishga, ularning og'ir oqibatlarini kamaytirishga qaratilgan faoliyat"",""Yo'llarda harakatni boshqarish bo'yicha huquqiy, tashkiliy-texnikaviy tadbirlar va boshqaruv harakatlari majmui"",""Yo'l harakati qatnashchilarining yo'l-transport hodisalari va ularning oqibatlaridan himoyalanganlik darajasini aks ettiruvchi yo'l harakati holati""}","{""Йўл транспорт ҳодисаларининг келиб чиқиш сабабларини олдини олишга, уларнинг оғир оқибатларини камайтиришга қаратилган фаолият"",""Йўлларда ҳаракатни бошқариш бўйича ҳуқуқий, ташкилий-техникавий тадбирлар ва бошқарув ҳаракатлари мажмуи"",""Йўл ҳаракати қатнашчиларининг йўл-транспорт ҳодисалари ва уларнинг оқибатларидан ҳимояланганлик даражасини акс эттирувчи йўл ҳаракати ҳолати""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
"Agar avtomobilning o'ng g'ildiraklari nam qoplamali yo'l yoqasiga chiqib qolsa, tavsiya etiladi:","Агар автомобилнинг ўнг ғилдираклари нам қопламали йўл ёқасига чиқиб қолса, тавсия этилади:","{""Avtomobilni tormozlash va to'liq to'xtatish"",""Avtomobilni tormozlab, yo'lning harakat qismiga ohista ravon burilish"",""Avtomobilni tormozlamasdan yo'lning harakat qismiga ohista ravon burish""}","{""Автомобилни тормозлаш ва тўлиқ тўхтатиш"",""Автомобилни тормозлаб, йўлнинг ҳаракат қисмига оҳиста равон бурилиш"",""Автомобилни тормозламасдан йўлнинг ҳаракат қисмига оҳиста равон буриш""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Turar joy dahalarida eng katta tezlikda harakatlanishga ruxsat etiladi:,Турар жой даҳаларида энг катта тезликда ҳаракатланишга рухсат этилади:,"{""5km/s"",""20 km/s"",""30 km/s"",""40 km/s""}","{""5км/с"",""20 км/с"",""30 км/с"",""40 км/с""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Shokning belgilari qanday ?,Шокнинг белгилари қандай ?,"{""Teri va shilliq qavatlarning oqarishi"",""Kuchli ter ajralishi"",""Og'iz qurishi, chanqoqolik, nafas olishning tezlashuvi"",""Es-hushning noaniqligi, behush holat"",""Yuqoridagi barcha holatlar""}","{""Тери ва шиллиқ қаватларнинг оқариши"",""Кучли тер ажралиши"",""Оғиз қуриши, чанқоқолик, нафас олишнинг тезлашуви"",""Эс-ҳушнинг ноаниқлиги, беҳуш ҳолат"",""Юқоридаги барча ҳолатлар""}",4,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
M2 toifali avtotransport vositalarining boshqaruv qurilmasidagi qanday eng katta lyuft yig'indisiga yo'l qo'yiladi,М2 тоифали автотранспорт воситаларининг бошқарув қурилмасидаги қандай энг катта люфт йиғиндисига йўл қўйилади,"{""10 gradus"",""20 gradus"",""3,25 gradus""}","{""10 градус"",""20 градус"",""3,25 градус""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Tik nishabliklarda dvigatel bilan tormozlashda qiyalikka nisbatan qanday uzatma tanlanadi?,Тик нишабликларда двигател билан тормозлашда қияликка нисбатан қандай узатма танланади?,"{""Nishablik qancha qiyin bo'lsa uzatma pag'onasi shuncha yuqori bo'ladi"",""Nishablik qancha qiyin bo'lsa uzatma pag'onasi shuncha past tanlanadi"",""Pog'onalarni tanlashning nishablikka aloqasi yo'q""}","{""Нишаблик қанча қийин бўлса узатма пағонаси шунча юқори бўлади"",""Нишаблик қанча қийин бўлса узатма пағонаси шунча паст танланади"",""Поғоналарни танлашнинг нишабликка алоқаси йўқ""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu qo'shimcha ahborot yo'l belgisi bildiradi:,Ушбу қўшимча аҳборот йўл белгиси билдиради:,"{""Barcha turdagi transport vositalarining to'xtab turish uchun yo'lning qatnov qismida, trotuar yoniga qo'yish usulini"",""Yengil avtomobillarning to'xtab turish joyini"",""Mexanik transport vositalarining to'xtab turish joyini""}","{""Барча турдаги транспорт воситаларининг тўхтаб туриш учун йўлнинг қатнов қисмида, тротуар ёнига қўйиш усулини"",""Енгил автомобилларнинг тўхтаб туриш жойини"",""Механик транспорт воситаларининг тўхтаб туриш жойини""}",0,https://ptest.uz/images/72a7d403-f02f-497b-bc67-ed1d442dd172.webp,Bilet 41-50,300,,,,
