question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Ko'rsatilgan vaziyatda engil avtomobil haydovchisiga quvib o'tishga ruxsat etiladimi?,Кўрсатилган вазиятда енгил автомобил ҳайдовчисига қувиб ўтишга рухсат етиладими?,"{""Ruxsat etilgan"",""Ruxsat etilgan, agar motosiklchining tezligi 40 km/soatdan kam bo'lsa"",""Taqiqlangan""}","{""Рухсат етилган"",""Рухсат етилган, агар мотосиклчининг тезлиги 40 км/соатдан кам бўлса"",""Тақиқланган""}",2,https://ptest.uz/images/6bcf0fb8-a1cf-4a44-b1b8-7d3d579fe983.webp,13-BILET,300,,,,
Bu yotiq chiziqlardan qaysi biri belgilangan yo'nalishdagi transport vositalarining to'xtash joyini bildiradi?,Бу ётиқ чизиқлардан қайси бири белгиланган ёналишдаги транспорт воситаларининг тўхташ жойини билдиради?,"{""\""?\"""",""\""?\"""",""\""?\"""",""\""?\"" va \""?\"""",""\""?\"" va \""?\""""}","{""\""?\"""",""\""?\"""",""\""?\"""",""\""?\"" ва \""?\"""",""\""?\"" ва \""?\""""}",1,https://ptest.uz/images/998f13d0-f93d-4d5e-bb16-d0fe5648adfb.webp,13-BILET,300,,,,
Yaxmalak bo'lganda shatakka olishga ruxsat etiladimi?,Яхмалак бўлганда шатакка олишга рухсат етиладими?,"{""Taqiqlanadi"",""Sirpanishga qarshi vositalarni qo'llab egiluvchan ulagichda faqat bitta transportga ruxsat etiladi"",""Faqat qattiq ulagichda ruxsat etiladi""}","{""Тақиқланади"",""Сирпанишга қарши воситаларни қўллаб егилувчан улагичда фақат битта транспортга рухсат етилади"",""Фақат қаттиқ улагичда рухсат етилади""}",2,https://postimg.cc/Dmfk0bYv,13-BILET,300,,,,
"Yonilg'i tizimi zich (germetik) emasligi malum bo'lganda, haydovchi nimalarni bajarishi shart?","Ёнилғи тизими зич (герметик) емаслиги малум бўлганда, ҳайдовчи нималарни бажариши шарт?","{""Bundan keyingi harakatni to'xtatish"",""Nosozlikni bartaraf etish tadbirlarini ko'rishi, agar buning imkoni bo'lmasa, zarur ehtiyot choralariga rioya qilgan holda to'xtab turish yoki tamirlash joyiga olib borish"",""Belgilangan safarni davom ettirish""}","{""Бундан кейинги ҳаракатни тўхтатиш"",""Носозликни бартараф етиш тадбирларини кўриши, агар бунинг имкони бўлмаса, зарур еҳтиёт чораларига риоя қилган ҳолда тўхтаб туриш ёки тамирлаш жойига олиб бориш"",""Белгиланган сафарни давом еттириш""}",1,https://postimg.cc/Dmfk0bYv,13-BILET,300,,,,
Avtomobilga qaysi yo'nalishlarda harakatlanishga rusat etiladi?,Автомобилга қайси ёналишларда ҳаракатланишга русат етилади?,"{""Barcha yo'nalishlarga"",""\""?\"" va \""?\"""",""\""?\"" va \""?\""""}","{""Барча ёналишларга"",""\""?\"" ва \""?\"""",""\""?\"" ва \""?\""""}",2,https://ptest.uz/images/81cdf2a1-d6c3-4425-96ec-c8a62f42c028.webp,13-BILET,300,,,,
Majburiy to'xtagan haydovchi qanday choralar ko'rishi kerak?,Мажбурий тўхтаган ҳайдовчи қандай чоралар кўриши керак?,"{""Yaqinni yorituvchi faralar yoki tumanga qarshi faralarni yoqishi kerak"",""Yurgizgich kapotini ko'tarib qo'yishi kerak"",""Falokat yorig'lik ishoralari yoqishi,agar u yo'q yoki nosoz bo'lsa, falokat sababli to'xtash belgisi aholi punktlarida transport vositasidan 15 metrdan, ulardan tashqarida esa 30 metrdan kam bo'lmasligi masofasida o'rnatishi kerak""}","{""Яқинни ёритувчи фаралар ёки туманга қарши фараларни ёқиши керак"",""Юргизгич капотини кўтариб қўйиши керак"",""Фалокат ёриғлик ишоралари ёқиши,агар у ёқ ёки носоз бўлса, фалокат сабабли тўхташ белгиси аҳоли пунктларида транспорт воситасидан 15 метрдан, улардан ташқарида еса 30 метрдан кам бўлмаслиги масофасида ўрнатиши керак""}",2,https://postimg.cc/Dmfk0bYv,13-BILET,300,,,,
Quvib o'tishni boshlashdan oldin haydovchi shunga ishonch hosil qilishi kerakki:,Қувиб ўтишни бошлашдан олдин ҳайдовчи шунга ишонч ҳосил қилиши керакки:,"{""To'sqinlik tug'dirishi mumkin bo'lgan, o'zidan keyin kelayotgan biron-bir haydovchi quvib o'tishni boshlamagan bo'lsa"",""Shy bo'lakda oldinda ketayotgan transport vositasining haydovchisi burilishga (chapga qayta tizilishga) ishora bermaganligiga"",""Quvib o'tishni tugallaganda quvib o'tilayotgan transport vositasiga to'sqinlik tug'dirmasdan, ilgarigi egallagan bo'lagiga qayta olishiga"",""Barcha ko'rsatilgan harakatlarni bajara olishida""}","{""Тўсқинлик туғдириши мумкин бўлган, ўзидан кейин келаётган бирон-бир ҳайдовчи қувиб ўтишни бошламаган бўлса"",""Шй бўлакда олдинда кетаётган транспорт воситасининг ҳайдовчиси бурилишга (чапга қайта тизилишга) ишора бермаганлигига"",""Қувиб ўтишни тугаллаганда қувиб ўтилаётган транспорт воситасига тўсқинлик туғдирмасдан, илгариги егаллаган бўлагига қайта олишига"",""Барча кўрсатилган ҳаракатларни бажара олишида""}",3,https://postimg.cc/Dmfk0bYv,13-BILET,300,,,,
Ushbu belgi amal qilgan hududda avtobus haydovchisi quvib o'tishi mumkinmi?,Ушбу белги амал қилган ҳудудда автобус ҳайдовчиси қувиб ўтиши мумкинми?,"{""Quvib o'tish qoidalariga rioya qilib barcha hollarda mumkin"",""Mumkin emas"",""Agar quvib o'tilayotgan transport vositalari soatiga 40 km.dan kam tezlikda harakat qilayotgan bo'lsagina mumkin""}","{""Қувиб ўтиш қоидаларига риоя қилиб барча ҳолларда мумкин"",""Мумкин емас"",""Агар қувиб ўтилаётган транспорт воситалари соатига 40 км.дан кам тезликда ҳаракат қилаётган бўлсагина мумкин""}",0,https://ptest.uz/images/26b42b72-f17c-4d85-9ed2-be0a592d28dc.webp,13-BILET,300,,,,
Jihozlangan bekatlari bo'lmagan tramvay to'xtash joylarida unga chiqish uchun piyodalarga qachon qatnov qismiga chiqishga ruxsat etiladi?,Жиҳозланган бекатлари бўлмаган трамвай тўхташ жойларида унга чиқиш учун пиёдаларга қачон қатнов қисмига чиқишга рухсат етилади?,"{""Tramvay yaqinlashib kelganda"",""Tramvay to'la to'xtagandan so'ng"",""Har qanday holda"",""Agar qatnov qismida transport vositalari yo'q bo'lsa tramvay yaqinlashib kelganda""}","{""Трамвай яқинлашиб келганда"",""Трамвай тўла тўхтагандан сўнг"",""Ҳар қандай ҳолда"",""Агар қатнов қисмида транспорт воситалари ёқ бўлса трамвай яқинлашиб келганда""}",1,https://postimg.cc/Dmfk0bYv,13-BILET,300,,,,
Sanab o'tilgan qaysi hollarda transport vositasidan foydalanish mumkin?,Санаб ўтилган қайси ҳолларда транспорт воситасидан фойдаланиш мумкин?,"{""Yorituvchi chiroq nurining yo'nalishi buzilganda"",""Ishlab chiqarilishi to'xtatilgan engil avtomobillarga boshqa turdagi va rusumdagi transport vositalarining tashqi yoritgichlari o'rnatilgan"",""Tashqi yoritgichlar va nur qaytargichlar belgilangan tartibda ishlamaydi yoki ifloslangan""}","{""Ёритувчи чироқ нурининг ёналиши бузилганда"",""Ишлаб чиқарилиши тўхтатилган енгил автомобилларга бошқа турдаги ва русумдаги транспорт воситаларининг ташқи ёритгичлари ўрнатилган"",""Ташқи ёритгичлар ва нур қайтаргичлар белгиланган тартибда ишламайди ёки ифлосланган""}",1,https://postimg.cc/Dmfk0bYv,13-BILET,300,,,,
Chorrahani ikkinchi bo'lib kesib o'tadi:,Чорраҳани иккинчи бўлиб кесиб ўтади:,"{""Ko'k avtomobil"",""Yashil avtomobil"",""Qizil avtomobil""}","{""Кўк автомобил"",""Яшил автомобил"",""Қизил автомобил""}",0,https://ptest.uz/images/cef0ec86-0ac3-4e4f-aad1-78c94cd21cda.webp,13-BILET,300,,,,
Xizmat vazifasini bajarayotganda shlagbaumni o'zboshimchalik bilan ochishga yoki uni aylanib o'tishga ruxsat etiladimi?,Хизмат вазифасини бажараётганда шлагбаумни ўзбошимчалик билан очишга ёки уни айланиб ўтишга рухсат етиладими?,"{""Taqiqlanadi"",""Ruxsat etiladi"",""Agar yaqinlashib kelayotgan poezd yo'q bo'lsa, haydovchining ixtiyoriga qarab ruxsat etiladi"",""Temir yo'l kesishmasi navbatchisi bo'lmagan holdagina ruxsat etiladi""}","{""Тақиқланади"",""Рухсат етилади"",""Агар яқинлашиб келаётган поезд ёқ бўлса, ҳайдовчининг ихтиёрига қараб рухсат етилади"",""Темир ёл кесишмаси навбатчиси бўлмаган ҳолдагина рухсат етилади""}",0,https://postimg.cc/Dmfk0bYv,13-BILET,300,,,,
Tumanga qarshi chiroqlardan qanday hollarda foydalanish mumkin?,Туманга қарши чироқлардан қандай ҳолларда фойдаланиш мумкин?,"{""Etarli ko'rinmaydigan sharoitlarda"",""Mexanik transport vositasini shatakka olganda"",""Sanab o'tilgan barcha hollarda""}","{""Етарли кўринмайдиган шароитларда"",""Механик транспорт воситасини шатакка олганда"",""Санаб ўтилган барча ҳолларда""}",2,https://postimg.cc/Dmfk0bYv,13-BILET,300,,,,
"Agar yo'lda bu belgi o'rnatilgan bo'lsa, avtomobilni shatakka olishga ruxsat etiladimi?","Агар ёлда бу белги ўрнатилган бўлса, автомобилни шатакка олишга рухсат етиладими?","{""Faqat engil avtomobillarga ruxsat etiladi"",""Qattiq ulagichda ruxsat etiladi"",""Taqiqlanadi"",""Har qanday ulagichda ruxsat etiladi""}","{""Фақат енгил автомобилларга рухсат етилади"",""Қаттиқ улагичда рухсат етилади"",""Тақиқланади"",""Ҳар қандай улагичда рухсат етилади""}",2,https://ptest.uz/images/60fbd3b5-c05e-483c-8c74-58dde09b2c6d.webp,14-BILET,300,,,,
Avtomobillar chorrahani quyidagi tartibda kesib o'tadilar:,Автомобиллар чорраҳани қуйидаги тартибда кесиб ўтадилар:,"{""Sariq avtomobil chorrahaga kirib keladi va ko'kni o'tkazib yuborish uchun to'xtaydi; yashil; ko'k, qizil bilan bir vaqtda; sariq"",""Ko'k ayni vaqtda qizil bilan; yashil; sariq"",""Yashil; ko'k ayni vaqtda qizil bilan; sariq""}","{""Сариқ автомобил чорраҳага кириб келади ва кўкни ўтказиб юбориш учун тўхтайди; яшил; кўк, қизил билан бир вақтда; сариқ"",""Кўк айни вақтда қизил билан; яшил; сариқ"",""Яшил; кўк айни вақтда қизил билан; сариқ""}",0,https://ptest.uz/images/1b769015-a983-4079-8bd5-f0542677a3d0.webp,14-BILET,300,,,,
5% li yod eritmasi (yod nastoykasi) nima uchun qo'llaniladi?,5% ли ёд еритмаси (ёд настойкаси) нима учун қўлланилади?,"{""Yara atrofidagi terini ishlash uchun"",""Yara o'ta darajada ifloslanganda yaraning butun yuzasiga surtish uchun"",""Yara o'ta darajada ifloslanganda yaraning butun yuzasiga surtish uchun""}","{""Яра атрофидаги терини ишлаш учун"",""Яра ўта даражада ифлосланганда яранинг бутун юзасига суртиш учун"",""Яра ўта даражада ифлосланганда яранинг бутун юзасига суртиш учун""}",0,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
"Agar transport vositalarining tuzilishida ko'zda tutilgan orqani ko'rsatadigan ko'zgular bo'lmasa, avtomobildan foydalanishga ruxsat etiladimi?","Агар транспорт воситаларининг тузилишида кўзда тутилган орқани кўрсатадиган кўзгулар бўлмаса, автомобилдан фойдаланишга рухсат етиладими?","{""Agar orqa oyna pardalar bilan berkitilmagan bo'lsa ruxsat etiladi"",""Taqiqlanadi"",""Loaqal bitta ko'zgu bo'lsa ruxsat etiladi""}","{""Агар орқа ойна пардалар билан беркитилмаган бўлса рухсат етилади"",""Тақиқланади"",""Лоақал битта кўзгу бўлса рухсат етилади""}",1,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
Transport vositalari ixtiyoriga berilgan vakolatnomasi bo'lgan shaxs o'zining ishtirokida transport vositasini boshqa shaxsga boshqarishni topshirishi mumkinmi,Транспорт воситалари ихтиёрига берилган ваколатномаси бўлган шахс ўзининг иштирокида транспорт воситасини бошқа шахсга бошқаришни топшириши мумкинми,"{""Mumkin"",""Mumkin ema s"",""Bu shaxsda mazkur toifali transport vositasini boshqarishga haydovchilik guvohnomasi bo'lgan taqdirda transport vositalari egalarining fuqarolik javobgarligini majburiy sug'urta qilish bo'yicha sug'urta polisida ism-sharifi ko'rsatilgan bo'lsa yoki majburiy sug'urta qilish bo'yicha shartnoma ushbu transport vositasidan cheklanmagan shaxslarning foydalanishini hisobga olgan holda tuzilgan bo'lsa""}","{""Мумкин"",""Мумкин ема с"",""Бу шахсда мазкур тоифали транспорт воситасини бошқаришга ҳайдовчилик гувоҳномаси бўлган тақдирда транспорт воситалари егаларининг фуқаролик жавобгарлигини мажбурий суғурта қилиш бўйича суғурта полисида исм-шарифи кўрсатилган бўлса ёки мажбурий суғурта қилиш бўйича шартнома ушбу транспорт воситасидан чекланмаган шахсларнинг фойдаланишини ҳисобга олган ҳолда тузилган бўлса""}",2,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
Bolalarni tashkiliy tashishda qanday talablar qo'yiladi?,Болаларни ташкилий ташишда қандай талаблар қўйилади?,"{""Bolalar guruhini tashkiliy tashishda transport vositasida katta yoshli kuzatib boruvchi bo'lishi shart"",""Bolalar guruhini tashkiliy tashish uchun mo'ljallangan transport vositasining old va orqa tomoniga \""??????? ???????? ?????\"" taniqlik belgisi o'rnatilishi kerak"",""Belgilangan yo'nalishdagi transport vositalariga daxli bo'lmagan avtobuslarda sakkiz va undan ortiq bolalarning tashkiliy tashilishi"",""Barcha sanab o'tilgan talablar""}","{""Болалар гуруҳини ташкилий ташишда транспорт воситасида катта ёшли кузатиб борувчи бўлиши шарт"",""Болалар гуруҳини ташкилий ташиш учун мўлжалланган транспорт воситасининг олд ва орқа томонига \""??????? ???????? ?????\"" таниқлик белгиси ўрнатилиши керак"",""Белгиланган ёналишдаги транспорт воситаларига дахли бўлмаган автобусларда саккиз ва ундан ортиқ болаларнинг ташкилий ташилиши"",""Барча санаб ўтилган талаблар""}",3,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
Bu chiziq qaysi yo'l belgisi bilan qo'llaniladi?,Бу чизиқ қайси ёл белгиси билан қўлланилади?,"{""\""??? ??????\"" belgisi bilan"",""\""??????????? ???????????? ???????????\"" belgisi bilan"",""Ogohlantiruvchi \""???? ????????? ?????? ????????\"" belgisi bilan"",""Barcha sanab o'tilgan belgilar bilan""}","{""\""??? ??????\"" белгиси билан"",""\""??????????? ???????????? ???????????\"" белгиси билан"",""Огоҳлантирувчи \""???? ????????? ?????? ????????\"" белгиси билан"",""Барча санаб ўтилган белгилар билан""}",3,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
"Haydovchi, boshqa haydovchilarning ko'zini qamashtirishi mumkin bo'lgan uzoqni yorituvchi chiroqni yaqinni yorituvchiga qachon almashtirishi kerak?","Ҳайдовчи, бошқа ҳайдовчиларнинг кўзини қамаштириши мумкин бўлган узоқни ёритувчи чироқни яқинни ёритувчига қачон алмаштириши керак?","{""Ro'paradagi tra nsport vositasiga 100 m qolganda"",""Ro'paradagi transport vositasiga 150 m qolganda, shuningdek ko'proq masofada ham, agar ro'paradagi transport vositasining haydovchisi faralar chirog'ini o'chirib yoqib shuni zarur deb ko'rsatsa"",""Ro'paradagi transport vositasiga 250 m qolganda"",""Ro'paradagi transport vositasiga 300 m qolganda""}","{""Рўпарадаги тра нспорт воситасига 100 м қолганда"",""Рўпарадаги транспорт воситасига 150 м қолганда, шунингдек кўпроқ масофада ҳам, агар рўпарадаги транспорт воситасининг ҳайдовчиси фаралар чироғини ўчириб ёқиб шуни зарур деб кўрсатса"",""Рўпарадаги транспорт воситасига 250 м қолганда"",""Рўпарадаги транспорт воситасига 300 м қолганда""}",1,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
Aholi yashaydigan joylardan tashqarida tirkamali engil avtomobil haydovchisiga eng katta tezlikni soatiga necha kilometrdan oshirmasdan harakatlanishga ruxsat etiladi?,Аҳоли яшайдиган жойлардан ташқарида тиркамали енгил автомобил ҳайдовчисига енг катта тезликни соатига неча километрдан оширмасдан ҳаракатланишга рухсат етилади?,"{""50 km/s"",""70 km/s"",""80 km/s"",""90 km/s"",""100 km/s""}","{""50 км/с"",""70 км/с"",""80 км/с"",""90 км/с"",""100 км/с""}",2,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
Avtomobil haydovchisi harakatining tartibi qaysi javobda to'g'ri ko'rsatilgan?,Автомобил ҳайдовчиси ҳаракатининг тартиби қайси жавобда тўғри кўрсатилган?,"{""Motosiklni o'tkazib yubordi va chorrahada qayrilib oldi"",""Tramvayni o'tkazib yubordi va chorrahada qayrilib oldi"",""Tramvayni, motosiklni o'tkazib yubordi va chorrahada qayrilib oldi""}","{""Мотосиклни ўтказиб юборди ва чорраҳада қайрилиб олди"",""Трамвайни ўтказиб юборди ва чорраҳада қайрилиб олди"",""Трамвайни, мотосиклни ўтказиб юборди ва чорраҳада қайрилиб олди""}",2,https://ptest.uz/images/4d0e3dff-6f79-43f6-a9f6-22cee4c01731.webp,14-BILET,300,,,,
Ko'k avtomobil chorrahani kesib o'tadi:,Кўк автомобил чорраҳани кесиб ўтади:,"{""Birinchi bo'lib"",""Ikkinchi bo'lib"",""Uchinchi bo'lib"",""Oxirgi bo'lib""}","{""Биринчи бўлиб"",""Иккинчи бўлиб"",""Учинчи бўлиб"",""Охирги бўлиб""}",2,https://ptest.uz/images/77a52fc7-8544-4c6e-9a25-92f0b4f36af8.webp,14-BILET,300,,,,
Avtomobillar chorrahani quyidagi tartibda kesib o'tadilar:,Автомобиллар чорраҳани қуйидаги тартибда кесиб ўтадилар:,"{""Sariq chorrahaga kiradi va yashilni o'tkazib yuborish uchun to'xtaydi; ko'k qizil bilan bir vaqtda"",""Ko'k ayni vaqtda qizil bilan; yashil; sariq"",""Yashil; ko'k ayni vaqtda qizil bilan; sariq""}","{""Сариқ чорраҳага киради ва яшилни ўтказиб юбориш учун тўхтайди; кўк қизил билан бир вақтда"",""Кўк айни вақтда қизил билан; яшил; сариқ"",""Яшил; кўк айни вақтда қизил билан; сариқ""}",2,https://ptest.uz/images/786b14ab-ae4c-4efb-8c90-cfe10b16089f.webp,14-BILET,300,,,,
"Qaysi belgi ""Velosiped yo'lkasi bilan kesishuv""ni bildiradi?","Қайси белги ""Велосипед ёлкаси билан кесишув""ни билдиради?","{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",1,https://ptest.uz/images/c695d275-2c16-400c-9345-4e76499fb868.webp,14-BILET,300,,,,
"Ikkita harakat bo'lagi bo'lgan bir tomonlama harakat tashkil etilgan yo'llarda, avtomobilning yo'lni chap tomonida to'xtab turishiga ruxsat etiladimi?","Иккита ҳаракат бўлаги бўлган бир томонлама ҳаракат ташкил етилган ёлларда, автомобилнинг ёлни чап томонида тўхтаб туришига рухсат етиладими?","{""Ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат етилади"",""Тақиқланади""}",0,https://ptest.uz/images/b5553cbd-aff6-4ce4-b86d-56a45a74754d.webp,14-BILET,300,,,,
Motosikl haydovchisi qoidani buzayaptimi?,Мотосикл ҳайдовчиси қоидани бузаяптими?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Ёқ""}",1,https://ptest.uz/images/8bff6491-2b1f-4595-9607-808ba00b36ea.webp,14-BILET,300,,,,
Chorrahani oxirgi bo'lib kesib o'tadi:,Чорраҳани охирги бўлиб кесиб ўтади:,"{""Sariq"",""Ko'k"",""Yashil""}","{""Сариқ"",""Кўк"",""Яшил""}",0,https://ptest.uz/images/05fb9c7e-1869-40d9-ae37-e858483b70db.webp,14-BILET,300,,,,
"Haydovchi yaqinlashib kelayotgan poezdni o'tkazib yuborishi uchun ""To'xtash"" yotiq chizig'i yoki ""To'xtamasdan harakatlanish taqiqlangan"" belgisidan qanday masofada to'xtashi kerak?","Ҳайдовчи яқинлашиб келаётган поездни ўтказиб юбориши учун ""Тўхташ"" ётиқ чизиғи ёки ""Тўхтамасдан ҳаракатланиш тақиқланган"" белгисидан қандай масофада тўхташи керак?","{""1,5 m"",""2,5 m"",""5 m"",""10 m"",""Bevosita \""??????\"" yotiq chizig'i yoki belgi oldida""}","{""1,5 м"",""2,5 м"",""5 м"",""10 м"",""Бевосита \""??????\"" ётиқ чизиғи ёки белги олдида""}",4,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
Qanday hollarda aholi punktlaridan tashqarida engil avtomobil haydovchisiga soatiga 90 km.dan yuqori tezlikda harakatlanish taqiqlanadi?,Қандай ҳолларда аҳоли пунктларидан ташқарида енгил автомобил ҳайдовчисига соатига 90 км.дан юқори тезликда ҳаракатланиш тақиқланади?,"{""Faqat yo'lda tezlik cheklangan belgilar o'rnatilgan bo'lsa"",""Faqat harakatlanayotgan tirkamali engil avtomobillarga"",""Agar u boshq a transport vositasini shatakka olgan bo'lsa"",""Sanab o'tilgan barcha hollarda""}","{""Фақат ёлда тезлик чекланган белгилар ўрнатилган бўлса"",""Фақат ҳаракатланаётган тиркамали енгил автомобилларга"",""Агар у бошқ а транспорт воситасини шатакка олган бўлса"",""Санаб ўтилган барча ҳолларда""}",3,https://postimg.cc/Dmfk0bYv,14-BILET,300,,,,
"Bu ""to'xtash"" yotiq chiziq qaysi yo'l belgisi bilan qo'llaniladi?","Бу ""тўхташ"" ётиқ чизиқ қайси ёл белгиси билан қўлланилади?","{""\""Yo'l bering\"" belgisi bilan"",""\""To'xtamasdan xarakatlanish taqiqlangan\"" belgisi bilan"",""\""Yo'l bering\"" belgisi bilan va \""To'xtamasdan harakatlanish taqiqlangan\"" belgisi bilan""}","{""\""Ёл беринг\"" белгиси билан"",""\""Тўхтамасдан харакатланиш тақиқланган\"" белгиси билан"",""\""Ёл беринг\"" белгиси билан ва \""Тўхтамасдан ҳаракатланиш тақиқланган\"" белгиси билан""}",1,https://ptest.uz/images/2468c73e-b728-46ef-9fbe-86c85d9d280b.webp,14-BILET,300,,,,
"Agar yo'lda bu belgi o'rnatilgan bo'lsa, avtomobilni shatakka olishga ruxsat etiladimi?","Агар ёлда бу белги ўрнатилган бўлса, автомобилни шатакка олишга рухсат етиладими?","{""Faqat engil avtomobillarga ruxsat etiladi"",""Qattiq ulagichda ruxsat etiladi"",""Taqiqlanadi"",""Har qanday ulagichda ruxsat etiladi""}","{""Фақат енгил автомобилларга рухсат етилади"",""Қаттиқ улагичда рухсат етилади"",""Тақиқланади"",""Ҳар қандай улагичда рухсат етилади""}",2,https://ptest.uz/images/60fbd3b5-c05e-483c-8c74-58dde09b2c6d.webp,14-BILET,300,,,,
Kim yo'l berishi kerak?,Ким ёл бериши керак?,"{""Yuk avtomobil haydovchisi"",""Engil avtomobil haydovchisi""}","{""Юк автомобил ҳайдовчиси"",""Енгил автомобил ҳайдовчиси""}",0,https://ptest.uz/images/71fcdf45-4924-41fa-8f8a-e0e4533e5b38.webp,15-BILET,300,,,,
Piyodalar o'tish joyi bo'lmaganda piyodalarga yo'l qatnov qismining qaysi joyidan kesib o'tishga ruxsat etiladi?,Пиёдалар ўтиш жойи бўлмаганда пиёдаларга ёл қатнов қисмининг қайси жойидан кесиб ўтишга рухсат етилади?,"{""Chorrahalarda trotuarlar yoki yo'l yoqasi chiziqlari bo'ylab"",""Qatnov qismining chekkasidan to'g'ri burchak bo'ylab, ajratuvchi bo'laksiz, har ikki tomon yaxshi ko'rinadigan joylardan"",""Barcha sanab o'tilgan joylardan""}","{""Чорраҳаларда тротуарлар ёки ёл ёқаси чизиқлари бўйлаб"",""Қатнов қисмининг чеккасидан тўғри бурчак бўйлаб, ажратувчи бўлаксиз, ҳар икки томон яхши кўринадиган жойлардан"",""Барча санаб ўтилган жойлардан""}",2,https://postimg.cc/Dmfk0bYv,15-BILET,300,,,,
Burilishda harakat qilganda avtopoezdning tirkamasi siljiydimi?,Бурилишда ҳаракат қилганда автопоезднинг тиркамаси силжийдими?,"{""Burilish markazidan boshqa tomonga siljiydi"",""Siljimaydi"",""Burilish markaziga siljiydi""}","{""Бурилиш марказидан бошқа томонга силжийди"",""Силжимайди"",""Бурилиш марказига силжийди""}",2,https://postimg.cc/Dmfk0bYv,15-BILET,300,,,,
To'xtashni taqiqlovchi joylarni bildiruvchi sidirg'a sariq chiziq qaerda chiziladi?,Тўхташни тақиқловчи жойларни билдирувчи сидирға сариқ чизиқ қаерда чизилади?,"{""Harakatlanish qismida"",""Harakatlanish qismining chetida"",""Harakatlanish qismining chetida yoki bordyur ustidan chiziladi"",""Faqat to'siq (bordyur) ustida""}","{""Ҳаракатланиш қисмида"",""Ҳаракатланиш қисмининг четида"",""Ҳаракатланиш қисмининг четида ёки бордюр устидан чизилади"",""Фақат тўсиқ (бордюр) устида""}",2,https://ptest.uz/images/3acb70f2-359c-4e9e-836e-67eb85f0a4b7.webp,15-BILET,300,,,,
Qaysi belgi 50 km/soat kam tezlikda harakatlanishni taqiqlaydi?,Қайси белги 50 км/соат кам тезликда ҳаракатланишни тақиқлайди?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",2,https://ptest.uz/images/6438ac86-2994-4528-914e-18966c9130fc.webp,15-BILET,300,,,,
Chorrahani uchinchi bo'lib kesib o'tadi:,Чорраҳани учинчи бўлиб кесиб ўтади:,"{""Ko'k avtomobil"",""Sariq avtomobil"",""Yashil avtomobil""}","{""Кўк автомобил"",""Сариқ автомобил"",""Яшил автомобил""}",2,https://ptest.uz/images/609fcc2f-afab-4732-a2b2-574c2c412054.webp,15-BILET,300,,,,
Projektor-faradan foydalanishga ruxsat etiladi:,Прожектор-фарадан фойдаланишга рухсат етилади:,"{""Faqat aholi yashaydigan joylardan tashqarida ro'paradan kelayotgan transport vositalari bo'lmaganda"",""Faqat etarli ko'rinmaydigan sharoitda"",""Agar bunga zaruriyat tug'ilsa, barcha joylarda"",""Kunning qorong'i vaqtida yo'lning barcha qismlarida""}","{""Фақат аҳоли яшайдиган жойлардан ташқарида рўпарадан келаётган транспорт воситалари бўлмаганда"",""Фақат етарли кўринмайдиган шароитда"",""Агар бунга зарурият туғилса, барча жойларда"",""Куннинг қоронги вақтида ёлнинг барча қисмларида""}",0,https://postimg.cc/Dmfk0bYv,15-BILET,300,,,,
Taqiqlovchi belgi tagiga o'rnatilgan qo'shimcha axborot belgisi nima maqsadda qo'yilgan?,Тақиқловчи белги тагига ўрнатилган қўшимча ахборот белгиси нима мақсадда қўйилган?,"{""Belgidan uning amal qilish hududigacha bo'lgan oraliqni aniqlash uchun"",""Taqiqlovchi belgi amal qilish hududini aniqlash uchun""}","{""Белгидан унинг амал қилиш ҳудудигача бўлган оралиқни аниқлаш учун"",""Тақиқловчи белги амал қилиш ҳудудини аниқлаш учун""}",0,https://ptest.uz/images/affc172b-7a53-445b-b81f-d39c3b59f304.webp,15-BILET,300,,,,
Ko'rsatilgan yo'nalishlar bo'yicha qaysi transport vositalariga harakatlanishga ruxsat etiladi?,Кўрсатилган ёналишлар бўйича қайси транспорт воситаларига ҳаракатланишга рухсат етилади?,"{""Avtomobil haydovchisiga"",""Avtomobil va motosikl haydovchisiga"",""Tramvay va avtomobil haydovchisiga""}","{""Автомобил ҳайдовчисига"",""Автомобил ва мотосикл ҳайдовчисига"",""Трамвай ва автомобил ҳайдовчисига""}",2,https://ptest.uz/images/14c3830f-4419-42c8-8997-1b1cbf4adf9b.webp,15-BILET,300,,,,
