numeration,question,answers,correct_answer,image_url,time_limit,audio_url,explanation_text
question_448,Haydovchi to'xtash oldidan ogohlantiruvchi ishora berishga qachon majbur?,"{""Faqat shu holdaki, agar uning orqasidan boshqa transport vositasi harakat qilsa"",""Faqat aholi punktlarida"",""Barcha hollarda""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 8-bobi 45-bandining birinchi xatboshisiga asosan: Haydovchi harakatlanishni boshlashdan, qayta tizilishdan, burilish (qayrilib olish) dan va to'xtashdan oldin tegishli yo'nalishni ko'rsatuvchi yorug lik ishoralarini yoqishi, ular bo'lmaganda yoki ishlamaganda qol bilan ishoralar berishi shart."
question_449,To'xtash qoidasini buzgan hamma haydovchilar qaysi javobda korsatilgan?,"{""Qizil avtomobil va mototsikl haydovchilari"",""Ko'k avtomobil haydovchisi"",""Mototsikl haydovchisi"",""Barcha transport vositalarining haydovchilari""}",3,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-449.jpg,300,,"YHQ 1-ilovasi 3-bo'limining o'ttiz birinchi xatboshisiga asosan: 3.27. «To'xtash taqiqlangan». Transport vositalarining to'xtashi va to'xtab turishi taqiqlanishini bildiradi. YHQ 1-ilovasi 7-bo'limining to' qqizinchi xatboshisiga asosan: 7.2.4 - haydovchilarga ularning 3.27 yo'l belgisi ta'sir doirasida ekanliklari haqida axborot beradi. Harakat ikki tomonlama bolgan va chiziqlar bilan belgilangan (1.9 yo'l chizigi bilan belgilanganidan tashqari) uchta tasmali yollarda, ikki yo'nalishda harakatlanish uchun mo'ljallangan o'rta qatorga faqat quvib o'tish, aylanib o'tish, chapga burilish va qayrilib olish uchungina chiqishga ruxsat etiladi. Qarama-qarshi yonalishda harakatlanish uchun moljallangan chetki chap qatorni egallash taqiqlanadi."
question_450,"Agar transport vositasi ishchi tormozining samaradorligi qoidalar talabiga javob bermasa, u holda siz majbursiz:","{""Belgilangan safarni davom ettirishga, bunda kunning yorug' vaqtida yaqinni yorituvchi fara chirog'ini yoqishga"",""Bundan keyingi harakatni to'xtatishga"",""Nosozlikni osha joyda bartarat etishga, agar buning iloji bolmasa, zarur ehtiyoj choralariga rioya qilgan holda to'xtab turish yoki ta'mirlash joyiga evakuator yoki shatakka olish orqali olib borishga""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 2-bobi 12-bandiga asosan: Harakatlanish vaqtida ushbu Qoidalarga 3-ilovada ko'rsatilgan transport vositalaridan foydalanishni taqiqlovchi shartlar yuzaga kelganda, haydovchi ularni bartaraf etishi, agar buning iloji bo lmasa, zarur bolgan ehtiyot choralarini korgan holda ta'mirlash yoki to'xtab turish joyiga evakuator yoki shatakka olish orqali transport vositasini olib borish choralarini ko'rishi mumkin."
question_451,Haydovchi yol-transport hodisasida shikastlangan transport vositasini shatakka olish uchun yuk avtomobilini Ichki ishlar xodimi ixtiyoriga qanday holda berishi kerak?,"{""Faqat shu holdaki, agar shatakka olish yol-yolakay yo'nalishda amalga oshirilsa"",""Har qanday holda, fuqarolarga tegishli transport vositalaridan tashqari"",""Haydovchining istagi boyicha""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 2-bobi 11-bandining 3 punktiga asosan, quyidagi hollarda transport vositasini foydalanish uchun taqdim etishi: Ichki ishlar xodimlariga qonunda belgilangan xollarda kechiktirib bo'lmaydigan xizmat vazifalarini bajarish uchun, shuningdek yol-transport hodisasi tufayli shikastlangan yoki nosoz transport vositalarini olib ketish (shatakka olish) uchun (faqat yuk avtomobilidan)."
question_452,Yo'naltirgichlar bilan ko'rsatilgan qaysi yonalishlarda harakat ruxsat etilgan?,"{""«А»"",""«Б»"",""«А» va «Б»""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-452.jpg,300,,YHQ 1-ilovasi 5-bolimining yigirma beshinchi xatboshisiga asosan: 5.11.1. «Qayrilib olish joyi». Chapga burilish taqiqlanadi.
question_453,Bu yol chizig'i nimani bildiradi?,"{""Faqat avtobus harakatlanishi uchun moljallangan bolakni bildiradi"",""Faqat belgilangan yonalishdagi transport vositalari harakatlanishi uchun moljallangan bolakni bildiradi"",""Avtobus va trolleybuslar harakatlanishi uchun moljallangan bolakni bildiradi"",""Avtobus va marshrutli taksi (alohida kichik avtobuslar)larning harakatlanishi uchun moljallangan bolakni bildiradi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-453.jpg,300,,YHQ 2-ilovasining 1-bo'limidagi 1.23 chizig'i faqat yo nalishli transport vositalari uchun mo'ljallangan bo'lagini bildiradi.
question_454,Chorrahani ikkinchi bo'lib kim kesib o'tadi?,"{""Yashil avtomobil"",""Qizil avtomobil"",""Ko'k avtomobil"",""Sariq avtomobil""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-454.jpg,300,,"YHQ 16-bobi 104-bandining birinchi xatboshisiga asosan: Teng ahamiyatga ega bo'lmagan yo'llar kesishgan chorrahada, ikkinchi darajali yo'lda harakatlanayotgan transport vositasining haydovchisi asosiy yo'ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo nalishidan qat i nazar, yo'l berishi kerak. YHQ 16-bobi 106-bandiga asosan: Asosiy yo'lning yo'nalishi chorrahada o zgarganda asosiy yo lda harakatlanayotgan haydovchilar o'zaro teng ahamiyatli yo llar chorrahasidan o'tish qoidasiga amal qilishlari kerak. Ikkinchi darajali yollarda harakatlanayotgan haydovchilar ham o'zaro shu qoidaga amal qilishlari kerak."
question_455,Mototsiklning haydovchisi qanday holda chapga to'g'ri burildi?,"{""Chorrahaga chiqdi, yuk avtomobilini o'tkazib yubordi, burilishni tugalladi"",""Chorrahaga chiqdi va tartibga soluvchining ruxsat etuvchi ishorasini kutib, burilishni tugalladi"",""Chorrahaga chiqmasdan to xtab, tartibga soluvchining chapga burilishga ruxsat etuvchi ishorasini kutib, burilishni tugalladi""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-455.jpg,300,,"YHQ 7-bobi 38-bandiga asosan, tartibga soluvchining qollari yon tomonga uzatilganda yoki tushirilganda: chap va o'ng yon tomonidan tramvayga bo'g'riga, relssiz transport vositalariga to'g'riga va ongga harakatlanishga, piyodalarga qatnov qismini kesib o'tishga ruxsat beriladi."
question_456,Ko'k avtomobilga qaysi yonalishda harakatlanishga ruxsat etiladi?,"{""Faqat orqa yo'nalishda"",""Tog'riga, chap va orqa yonalishda"",""Chap va orqa yo'nalishda"",""Barcha yonalishlarda""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-456.jpg,300,,"YHQ 10-bobi 66-bandiga asosan: Harakat ikki tomonlama bo'lgan va chiziqlar bilan belgilangan (1.9 yo'l chizig'i bilan belgilanganidan tashqari) uchta tasmali yollarda, ikki yo'nalishda harakatlanish uchun mo'ljallangan o'rta qatorga faqat quvib o'tish, aylanib o'tish, chapga burilish va qayrilib olish uchungina chiqishga ruxsat etiladi. Qarama-qarshi yonalishda harakatlanish uchun moljallangan chetki chap qatorni egallash taqiqlanadi"
question_457,Qayta tizilish oldidan ogohlantiruvchi ishora qachon berilishi kerak?,"{""Bevosita manyovrni bajarishni boshlash oldidan"",""Manyovrni bajarishni boshlagandan song zudlik bilan"",""Manyovrni bajarishni boshlamasidan avvalroq""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 8-bobi 46-bandining birinchi xatboshisiga asosan: Burilish ko'rsatgichi yoki qo'l bilan berilayotgan ishora manyovrni bajarishdan oldinroq berilishi va uni tugallagach, darhol to'xtatilishi kerak (qo'| bilan berilayotgan ishorani manyovrni bevosita bajarishdan oldin tugallash mumkin)."
question_458,Burilish vaqtida qatnov qismining kesishmasidan chiqishda transport vositasi qayerda bo'lmasligi kerak?,"{""Chap tasmada, agar ong tasma bo'sh bo'lsa"",""Qarama-qarshi harakat tomonida"",""Agar bir yo'nalishda harakatlanish uchun uchtadan kam bolmagan tasma bolganda, chap tasmada"",""Ruxsat etilgan tola vazni 3,5 tonnadan ortiq bolgan faqat yuk avtomobillariga bir yonalishda harakatlanishi uchun ikkita tasma bolsa, chap tasmada""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 9-bobi 57-bandining birinchi xatboshisiga asosan: Burilishni shunday amalga oshirish kerakki, bunda qatnov qismlarining kesishmasidan chiqayotgan transport vositasi qarama-qarshi yo'nalishdagi harakat tomoniga o'tib ketmasligi kerak."
question_459,"Yolning chapga burilishiga yaqinlashganingizda, u oylaganingizdan kora ancha keskinroq burilish bolib chiqsa, Siz:","{""Tezlikni o'zgartirmay yol qatnov gismining chap yoqasidan harakatni davom ettirishingiz kerak"",""Harakat tezligini kamaytirishingiz kerak"",""Burilishdan tezroq o'tish uchun tezlikni oshirishingiz kerak""}",1,https://postimg.cc/Dmfk0bYv,300,,"Burilishda o tayotgan vaqtda haydovchi shuni inobatga olishi lozimki, avtomobilning harakat tezligi kattalashganida markazdan qochirma kuch tezlik kvadratiga mos ravishda ortadi va transport vositasini ag'darilishiga olib kelishi mumkin."
question_460,Furgon yukxonasida odamlarni tashishga ruxsat etiladimi?,"{""Taqiqlanadi"",""Ruxsat etiladi"",""Agar ularning tuzilishi odamlarni tashishga moslashtirilgan bolsa, ruxsat etiladi""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 26-bobi 159-bandining ikkinchi xatboshisiga asosan, odamlarni tashish quyidagi hollarda taqiqlanadi: transport vositasining kabinasidan tashqarida (odam tashish uchun mo ljallangan bortli yuk yoki furgon-yuk xonali avtomobillar bundan mustasno)."
question_461,Harakatni boshlashdan avval shaharlararo avtobus haydovchilari nima qilishlari kerak?,"{""Yolovchilarga halokat bo'lganda chiqish joylaridan foydalanish haqida tushuntirish"",""Yolovchilarga chiqish, undan tushish va unga joylashish tartibi haqida tushuntirish"",""Yolovchilarga harakatlanish vaqtida salon ichida yurishlari mumkun emasligi haqida tushuntirish""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 26-bobi 155-bandiga asosan: Harakatni boshlashdan oldin haydovchi yo lovchilarga avtomobilga chiqish, undan tushish va unga joylashish tartibi haqida tushuncha berishi kerak. Haydovchi harakatni boshlashdan oldin yo lovchilarni xavfsiz tashish sharoiti ta'minlanganligiga ishonch hosil qilishi kerak. Izoh: Shaharlararo avtobuslarda tor yo laklar, eshiklarning kichikligi va boshqalar bois yolovchilarning evakuatsiyasi qiyinlashishi"
question_462,Chorrahada harakatlanishning majburiy yonalishini qaysi belgi korsatadi?,"{""1"",""2"",""3"",""4"",""5""}",3,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-462.jpg,300,,"YHQ 1-ilovasi 4-bolimining uchinchi va sakkizinchi xatboshlariga asosan: 4.1.3. «Harakatlanish chapga». 4.1.3 yo'l belgisi qatnov qismining qaysi kesishmasi oldiga o'rnatilsa, shu kesishmaga ta'sir etadi."
question_463,Ushbu tik chizig'i nimani bildiradi?,"{""Yollar ostin-ustun o'tadigan chorrahalarni"",""Harakatlanish tezligi 40 km/soatgacha cheklangan qismini"",""Yol inshootlarining harakatdagi transport vositalariga xavf tug'diradigan tik elementlarini""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-463.jpg,300,,"YHQ 2-ilovasi 2-bo'limining ikkinchi xatboshisiga asosan: 2.1 - harakatlanayotgan transport vositalariga xavf tug diradigan yol inshootlarining tik elementlari (ko'priklar, yo'l o'tkazgich va estakadalar, ustunlar va h. k.) ni bildi di"
question_464,Transport vositalari haydovchilari avtobus yoki trolleybusga yol berishlari kerak:,"{""Agar u harakatni to'xtash joyidan boshlasa"",""Agar u «tig'iz» soatda marshrut boyicha harakat qilsa"",""Aholi punktlarida, agar u belgilangan to'xtash joyidan (bekatlardan) harakatni boshlasa""}",2,https://postimg.cc/Dmfk0bYv,300,,YHQ 22-bobi 133-bandiga asosan: Haydovchilar aholi punktlarida bekatdan harakatlanishni boshlayotgan avtobus va trolleybuslarga yol berishlari kerak. o'z navbatida avtobus va trolleybus haydovchilari o'zlariga yo'l berilganligiga ishonch hosil qilganliklaridan keyingina harakatlanishni boshlashlari mumkin.
question_465,Harakatlanishga ruxsat etilgan barcha transport vositalari qaysi javobda to'g'ri korsatilgan?,"{""Avtomobillar va mototsikl"",""Barcha transport vositalari"",""Avtomobillar va tramvay""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-465.jpg,300,,"YHQ 7-bobi 38-bandiga asosan, tartibga soluvchining o'ng qo'li oldinga uzatilganda: chap yonidan tramvayga chapga, relssiz transport vositalariga barcha yo nalishlarda; oldi tomonidan barcha transport vositalariga faqat ongga harakatlanishga ruxsat beriladi; orga tomonidan va опд yonidan barcha transport vositalarining harakatlanishi taqiqlanadi."
question_466,Qaysi transport vositasining haydovchisi yol berishi kerak?,"{""Avtomobil haydovchisi"",""Tramvay haydovchisi""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-466.jpg,300,,"YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bolgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o'ngdan kelayotgan transport vositalariga yo'l berishi shart. Bu qoidaga tramvay haydovchilari ham o'zaro amal qilishlari kerak. Bunday chorrahalarda, keyingi harakat yo nalishidan qat'i nazar, tramvay relssiz transport vositalariga nisbatan oldin o'tish huquqiga ega bo ladi."
question_467,Ko'k avtomobil haydovchisiga quvib o'tish ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Ruxsat etiladi, agar qizil avtomobil 40 km/soatdan kam tezlik bilan harakatlanayotgan bolsa""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-467.jpg,300,,"YHQ 10-bobi 66-bandiga asosan: Harakat ikki tomonlama bo lgan va chiziqlar bilan belgilangan (1.9 yo'l chizig'i bilan belgilanganidan tashqari) uchta tasmali yollarda, ikki yo nalishda harakatlanish uchun mo'ljallangan o'rta qatorga faqat quvib o'tish, aylanib o'tish, chapga burilish va qayrilib olish uchungina chiqishga ruxsat etiladi. Qarama-qarshi yonalishda harakatlanish uchun mo ljallangan chetki chap qatorni egallash"
question_468,Quyidagi qaysi suratda haydovchi avtomobilni qoidaga xilof ravishda to'xtab turishga qo'ygan?,"{""Faqat chapdagi"",""Chap va o'rtadagi"",""Barchasida""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-468.jpg,300,,"YHQ 13-bobi 88-bandining birinchi xatboshisiga asosan: Transport vositalariga yo'lning o'ng tomoni yogasida, u bo'lmaganda esa qatnov qismining chetida va ushbu Qoidalarning 89-bandida ko'rsatilgan hollarda trotuarda to'xtash va to'xtab turishga ruxsat etiladi."
question_469,Sirpanchiq yolda yurgizgich bilan tormozlashni qollash orqa uzatmali avtomobil uchun:,"{""Avtomobil turg'unligini oshiradi"",""Avtomobil turg'unligini kamaytiradi"",""Avtomobil turg'unligiga hech qanday ta'sir ko'rsatmaydi""}",0,https://postimg.cc/Dmfk0bYv,300,,"Sirpanchiq yo Ida to xtatish tepkisini uzuq-uzuq bosib, uzatma va ilashish mexanizmini ajratmagan, dvigatel bilan tormozlanishni ishlatgan hamda g'ildiraklarning blokirovkasi (sirg'anish)ga yol qo'ymagan holda to'xtatish lozim."
question_470,Davlat YHX xizmati ruxsatisiz transport vositasining yuk bilan yoki yuksiz harakatlanishiga qanday yuqori maksimal kenglikda yol qo'yiladi?,"{""2,0 m"",""2,55 m"",""3,8 m"",""4,0 m"",""5,0 m""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 27-bobi 164-Bandga asosan: Katta hajmli va og ir vaznli hamda xavfli yuklarni tashishda gabarit o'lchamlari yukli yoki yuksiz holda eni bo yicha 2,55 (refrijeratorlar va izotermik kuzovlar uchun - 2,6) metrdan va balandligi yol sathidan 4 metrdan, uzunligi yakka avtotransport vositasi uchun - 12 metrdan, yarim tirkamali va tirkamali avtopoyezd uchun - 20 metrdan ortiq bo'lgan yoki yuki transport vositasining oldi va orqa nuqtasidan 2 metrdan ortiq chiqib turgan transport vositalarining harakatlanishi DYHXX bilan kelishilishi shart."
question_471,Ko'k avtomobil chorrahani kesib otadi:,"{""Birinchi bolib ayni bir vaqtda qizil bilan"",""Ikkinchi bolib ayni vaqtda qizil bilan"",""Uchinchi bolib ayni vaqtda qizil bilan""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-471.jpg,300,,"YHQ 6-bobi 25-bandining birinchi xatboshisiga asosan: Ko'k yoki ko'k va qizil rangli yalt-yalt etuvchi chiroq-mayoqchasi yoqilgan transport vositalarining haydovchilari kechiktirib bo lmaydigan xizmat vazifalarini bajarayotib, yo'l harakati xavfsizligini ta minlash sharti bilan ushbu Qoidalarning 7 bob (38-bandidan tashqari), 9-16, 19-20 boblari, 1 va 2-ilovalari talablaridan chetga chiqishlari mumkin. YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bolgan yo'llar kesishgan chorrahada relssiz transport vositasining haydovchisi ongdan kelayotgan transport vositalariga yol berishi shart."
question_472,Qaysi belgi to'xtamasdan o'tishni taqiqlaydi?,"{""1"",""2"",""3"",""4"",""5""}",3,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-472.jpg,300,,YHQ 1-ilovasi 3-bo'limining o'n to'qqizinchi xatboshisiga asosan: 3.17.1. «Bojxona». Bojxona (tekshiruv maskani) oldida to'xtamasdan o'tish taqiqlanishini bildiradi.
question_473,Ushbu tik chizig'i nimani bildiradi?,"{""Yolning xavfli joylaridagi harakatlanish bolagi yuzasini bildiradi"",""Yolning boshqa qismlarida yo'l chetidagi to'siqlarning yon chegarasini belgilaydi"",""Xavfli yol qismlarida bordyurlarni belgilaydi"",""Yonaltiruvchi ustunchalar, beton yoki temir-beton ustunchalar, to'siq ustunchalari va shunga oxshashlarni belgilaydi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-473.jpg,300,,YHQ 2-ilovasi 2-bolimining yettinchi xatboshisiga asosan: 2.6 - boshga joylardagi to'siqlarning yon yuzalarini bildiradi.
question_474,Haydovchi oq hassa bilan ishora berayotgan ko'zi ojiz piyodalarni o'tkazib yuborishi kerakmi?,"{""Barcha hollarda o'tkazib yuborishi kerak, shu jumladan, piyodalar o'tish joylardan tashqarida ham"",""Tartibga solinadigan piyodalar o'tish joyida otkazib yuborishi kerak"",""Tartibga solinmagan piyodalar otish joyida o'tkazib yuborishi kerak"",""Har qanday piyodalar o'tish joyida o'tkazib yuborishi kerak""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 17-bobi 113-bandiga asosan: Barcha hollarda, shu jumladan, piyodalar o tish joylaridan tashqarida ham haydovchi oq hassa bilan ishora berayotgan ko'zi ojiz piyoda (lar) ni o'tkazib yuborishi kerak."
question_475,Qaysi rasmda haydovchi to'g'ri burilmoqda?,"{""Chapdagi rasmda"",""O'ngdagi rasmda""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-475.jpg,300,,"YHQ 7-bobi 38-bandiga asosan, tartibga soluvchining qo'llari yon tomonga uzatilganda yoki tushirilganda: chap va o'ng yon tomonidan tramvayga to'g'riga, relssiz transport vositalariga to'g'riga va o'ngga harakatlanishga, piyodalarga qatnov qismini kesib o'tishga ruxsat beriladi."
question_476,Qaysi avtomobil to'xtab turishga to'g'ri qo'yilgan?,"{""Yengil avtomobil"",""Har ikkisi noto'g'ri qo'yilgan"",""Har ikkisi to'g'ri qo'yilgan"",""Yuk avtomobili""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-476.jpg,300,,"YHQ 13-bobi 88-bandining uchinchi xatboshisiga asosan: Ruxsat etilgan to la vazni 3,5 tonnadan ko p bolgan yuk avtomobillari bir tomonlama harakatli yo'llarning chap tomonida faqat yuk ortish va tushirish uchun to'xtashlari mumkin. YHQ 13-bobi 91-bandining beshinchi xatboshisiga asosan, quyidagi joy va holatlarda to'xtash taqiqlanadi: piyodalar o'tish joylarida va ulardan oldin 10 metrdan kam masofa qolganda."
question_477,"Agar qatnov qismining kengligi chetki chap tasmadan qayrilib olish uchun yetarli bolmasa, qoidalar qayrilib olishni qatnov qismining o'ng chekkasi yoki yolning ong yoqasidan amalga oshirishga yol qo'yadimi?","{""Qatnov qismining faqat ong chekkasidan yol qo'yadi. Yolning o'ng yoqasidan yol qo'yilmaydi"",""Yol qo'yiladi. Bunda qayrilib olayotgan haydovchi yolakay va qarama-qarshi kelayotgan transport vositalarini otkazib yuborishi kerak"",""Yol qo'yilmaydi""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 9-bobi 59-bandining ikkinchi xatboshisiga asosan: Chorrahadan tashqarida qayrilib olishda, agar qatnov qismining kengligi manyovrni chetki chap holatdan bajarish uchun yetarli bo'lmasa, uni qatnov qismining o'ng chetidan (o'ng yo'l yoqasidan) amalga oshirishga yol qo yiladi. Bu holda haydovchi shu yo'nalishdagi va qarama-qarshi yo nalishdagi transport vositalariga yol berishi shart."
question_478,"Aholi punktlarida relssiz transport vositalariga, agar bir yonalishda uch va undan ortiq harakatlanish tasmasi bolganda qaysi tasmadan harakatlanishga ruxsat etiladi? Yuk avtomobillari hisobga kirmaydi","{""Har qanday tasma bo yicha"",""lloji boricha qatnov qismining ong chekkasiga yaqin tasma boyicha"",""Chapki chekkadan tashqari har qanday tasma bo'yicha. Unga faqat boshqa tasmalarda harakat serqatnov bolganda, shuningdek, chapga burilish, orqaga qayrilish va bir tomonlama harakat tashkil qilingan yolda to tash uchun otishga ruxsat etiladi""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 10-bobi 67-bandining uchinchi xatboshisiga asosan: Bir yo'nalishdagi uch va undan ortiq tasmali har qanday yo lda chetki chap qatorni harakat serqatnovligi sababli boshqa tasmalar band bo'lgan hollarda, shuningdek, quvib o'tish, chapga burilish yoki qayrilib olishga, yuk avtomobillariga faqat chapga burilish yoki qayrilib olish uchun chetki chap qatorni egallashga ruxsat etiladi."
question_479,Svetoforning bir vaqtda yoqilgan qizil va sariq ishoralari nimani bildiradi?,"{""Harakatni boshlash mumkin"",""Harakatni taqiqlaydi va tezda yashil ishora yoqilishi haqida ogohlantiradi"",""Chorrahaga maxsus ovoz yoki miltillovchi chiroq bilan ishora berayotgan transport vositasi yaqinlashib kelayotganligini""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-479.jpg,300,,"YHQ 7-bobi 31-bandining yettinchi xatboshisiga asosan, svetoforning doirali ishoralari quyidagi ma'noni bildiradi: qizil va sariq ishoralarning bir vagtda yonishi harakatlanishni taqiqlaydi va ko'p o'tmay yashil ishora yonishi haqida axborot beradi."
question_480,Avtomobilga ornatilgan bu taniqlik belgi nimani bildiradi?,"{""Avtomobil shifokor haydovchiga tegishli ekanini"",""Avtomobil haydovchi nogironga tegishli ekanini"",""Avtomobil uyda tibbiy yordam korsatish uchun moljallanganligini""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-480.jpg,300,,"YHQ 26-bobi 176-bandining ơ'n uchinchi xatboshisiga asosan: «Shifokor» - shifokor-haydovchi boshqarayotgan transport vositasining old va orqa tomoniga o'rnatiladigan, tomonlari 140 millimetr bo'lgan, ko'k rangli, to'rtburchak ichida diametri 90 millimetrli oq doiraga qalinligi 25 millimetrli qizil xoch tasviri"
question_481,Bu yerda avtomobil to'xtashiga ruxsat berilganmi?,"{""Taqiqlangan, chunki uzuq-uzug yotiq chizig bilan to'xtab turgan va avtomobil orasidagi masofa 3 metrdan kam"",""Oyning juft kunlarida taqiqlangan"",""Ruxsat berilgan""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-481.jpg,300,,YHQ 1-ilovasi 3-bo'limining o'ttiz ikkinchi xatboshisiga asosan: 3.28. «To'xtab turish taqiqlangan». Transport vositalarining to xtab turishi taqiqlanishini bildiradi. YHQ 1-bobi 6-bandining yigirma yettinchi xatboshisiga asosan: Toxtash - transport vositasi harakatini 10 daqiqagacha bolgan muddatga to xtatish (harakatsiz holatga keltirish).
question_482,Bu belgi qaysi transport vositalariga tegishli emas?,"{""Traktorlar va o'zi yurar avtomobillarga"",""Avtobuslar va mikroavtobuslarga"",""Belgi tasirida joylashgan korxonalarga xizmat etayotgan transport vositasiga""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-482.jpg,300,,"YHQ 1-ilovasi 3-bo limining uchinchi va o'ttiz sakkizinchi xatboshlariga asosan: 3.2. «Harakatlanish taqiqlangan». Barcha transport vositalarining harakatlanishi taqiqlanishini bildiradi. 3.2 belgisi belgilangan zonada joylashgan korxonalarga xizmat ko'rsatuvchi transport vositalariga, shuningdek, belgilangan zonada yashaydigan yoki ishlaydigan fuqarolarga xizmat qiluvchi yoki ularga tegishli bo'lgan transport vositalariga ta'sir qilmaydi."
question_483,Qaysi transport vositalari yo'lovchilarni tushirish uchun noto'g'ri to'xtagan?,"{""Qizil avtomobil"",""Ko'k avtomobil"",""Mototsikl"",""Har ikki avtomobil""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-483.jpg,300,,"YHQ 2-ilovasi 1-bolimining oltinchi xatboshisiga asosan: 1.4 - to'xtash taqiqlangan joyni bildiradi. Yakka holda yoki 3.27 «To'xtash taqiqlangan» yo'l belgisi bilan qo'llaniladi hamda yo Ining qatnov qismi chetiga yoki yo'l chetidagi to'siq ustidan chiziladi. YHQ 13-bobi 91-bandiga asosan, Quyidagilarda to'xtash taqiqlanadi: bekat maydonchalarida, yo'nalishli transport vositalari to'xtash joylarida, jumladan, 1.17 chizig'i bilan belgilangan, ular bo'lmaganda esa yo'nalishli transport vositalari to'xtash joyi belgilari va bekatdan harakatlanish yo'nalishi bo'ylab (etmasdan va o'tib ketib) 15 metrdan kam masofada (yo nalishli transport vositalari harakatiga xalaqit bermasa yo lovchilarni chiqarish yoki tushirish uchun to'xtash bundan mustasno)."
question_484,Bu yol belgisi nimani bildiradi?,"{""Shlagbaum bilan jihozlanmangan bir izli temir yol kesishmasini"",""Shlagbaum bilan jihozlangan bir izli temir yol kesishmasini"",""Shlagbaum bilan jihozlanmagan ikki va undan kop izli temir yol kesishmasini""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-484.jpg,300,,YHQ 1-ilovasi 1-bo'limining oltinchi va yettinchi xatboshlariga asosan: 1.3.2. «Ko'p izli temir yo'l». 1.3.2. — ikki va undan ortiq izli temir yo'l belgisi shlagbaum bilan jihozlanmagan temir yo'l kesishmasi oldida o'rnatiladi.
